latitude;longitude;incubation;season;sanctuary;locality;site;abc;station;prefixe;arms_name;arms_number;b_m_t;o_c;plate_number;Orientation;arms_campaign;image_id;image_name;Bivalvia;Calc_worm_tube;Hydrozoa;msp10_spo;msp11_spo;msp12_spo;msp15_spo;msp14_spo;msp16_spo;msp18_spo;msp19_spo;msp1_spo;msp20_spo;msp21_spo;msp22_spo;msp23_spo;msp24_spo;msp25_spo;msp26_spo;msp27_spo;msp28_spo;msp29_spo;msp2_spo;msp30_spo;msp31_spo;msp33_spo;msp34_spo;msp35_spo;msp36_spo;msp37_spo;msp38_spo;msp3_spo;msp4_spo;msp5_spo;msp7_spo;msp8_spo;msp9_spo;Pina_sp;Cirripedia;Soft_worm_tube;Other_Chordata;Miniacina_sp_(r)_for;Miniacina_sp_(a)_for;Miniacina_sp_(j)_for;Parasmittina_margaritata_bryo;msp12_bryo;msp14_bryo;Schizomavella_sp_bryo;Smittoidea_cautela_bryo;Watersipora_subtorquata_bryo;Smittipora_harmeriana_bryo;Disporella_novaehollandiae_bryo;msp5_bryo;Crisia_elongata_bryo;Tubulipora_sp_bryo;Scrupocellaria_sp_bryo;Red_biofilm;Green_biofilm;Cyanobacteria;Lissoclinum_sp1_ascc;Ascidia_archaia_ascs;Didemnidae_sp1_ascc;Lissoclinum_sp2_ascc;Cystodystes_sp_ascc;Polysyncraton_milleporae_ascc;Botryllus_sp1_ascc;msp15_ascc;Botryllus_gregalis_ascc;msp17_ascc;Botryllus_sp2_ascc;Aplidium_sp_ascc;Polycarpa_sp_ascs;Trididemnum_sp_ascc;Botryllus_sp3_ascc;Botryllus_tuberatus_ascc;Botryllus_sp6_ascc;Eusynstyela_hartmeyeri_ascc;msp2_ascs;Botryllus_sp4_ascc;Styela_canopus_ascs;Didemnidae_sp2_ascc;Ascidia_sydneiensis_ascs;Botryllus_sp5_ascc;msp5_ascs;Polysyncraton_rostrum_ascc;msp6_ascs;msp7_ascc;Didemnidae_sp3_ascc;Ascidia_fictile_ascs;msp9_ascc;msp9_ascs;Brown_upright_macroalgae;CCA;Green_encr_macroalgae;Green_upright_macroalgae;Red_upright_Macroalgae
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;M;O;7;U;INIARMS;2466049;INIARMS1_7U.jpg;6,452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,452;0;0;0;0;0;0;0;0;0;0;19,356;0;0;0;0;0;0;0;0;0;9,676;0;0;0;0;12,902;3,226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,936;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;M;O;8;D;INIARMS;2466050;INIARMS1_8D.jpg;0;11,764;0;0;0;2,941;0;0;0;0;0;0;2,941;0;0;0;0;0;0;5,883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,883;0;0;0;0;0;0;0;0;0;2,941;20,588;0;0;0;5,883;5,883;2,941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,352;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;T;C;8;U;INIARMS;2466051;INIARMS1_8U.jpg;0;56,002;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;T;C;9;D;INIARMS;2466052;INIARMS1_9D.jpg;3,125;6,25;0;0;0;0;15,625;0;0;0;0;0;0;9,375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;6,25;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,375;0;0;0;0;0;0;0;0;0;0;0;28,125;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS1;SALA;SALA1D;1;T;O;9;U;INIARMS;2466053;INIARMS1_9U.jpg;7,693;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,128;0;0;0;0;0;0;0;0;10,256;0;0;0;0;0;0;0;0;0;5,128;0;5,128;0;0;0;0;0;0;0;0;7,693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,282;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1D;2;T;O;10;D;INIARMS;2466073;INIARMS2_10D.jpg;0;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,031;3,031;0;0;0;0;0;0;0;0;0;3,031;15,151;0;0;0;0;0;0;0;0;0;18,182;0;0;0;0;0;6,061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,182;0;0;0;0;30,302;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;O;1;U;INIARMS;2466056;INIARMS2_1U.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,285;35,714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,572;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;O;2;D;INIARMS;2466057;INIARMS2_2D.jpg;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,999;2,5;0;0;0;0;0;2,5;0;2,5;5;0;0;0;2,5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;C;2;U;INIARMS;2466058;INIARMS2_2U.jpg;0;14,284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,573;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;B;C;3;D;INIARMS;2466059;INIARMS2_3D.jpg;0;7,143;3,571;0;0;0;7,143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,571;3,571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,571;0;0;7,143;0;0;0;0;0;0;0;0;0;3,571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,857;0;0;0;0;10,714;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;3;U;INIARMS;2466060;INIARMS2_3U.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,222;11,112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,333;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;4;D;INIARMS;2466061;INIARMS2_4D.jpg;4,445;6,666;0;0;0;6,666;11,111;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;0;6,666;31,111;0;0;0;0;0;0;0;0;4,445;2,222;0;0;0;0;4,445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,556;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;C;4;U;INIARMS;2466062;INIARMS2_4U.jpg;0;25;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;C;5;D;INIARMS;2466063;INIARMS2_5D.jpg;0;7,143;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,571;3,571;0;0;0;3,571;0;0;0;0;0;7,143;0;0;0;3,571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,287;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;5;U;INIARMS;2466064;INIARMS2_5U.jpg;2,857;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,143;0;0;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;0;0;11,428;31,428;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;0;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,714;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;6;D;INIARMS;2466065;INIARMS2_6D.jpg;0;3,334;0;6,666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,334;0;0;0;0;0;0;0;0;0;6,666;0;0;0;0;0;0;0;0;0;0;0;6,666;20;3,334;0;0;0;0;0;0;0;3,334;13,334;0;0;0;6,666;0;3,334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,333;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;C;6;U;INIARMS;2466066;INIARMS2_6U.jpg;0;11,111;0;16,666;0;5,555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;38,89;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;C;7;D;INIARMS;2466067;INIARMS2_7D.jpg;0;9,091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,545;0;0;0;0;0;4,545;0;0;0;0;0;0;0;0;0;0;13,636;0;0;0;4,545;9,091;0;0;0;13,636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,91;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;7;U;INIARMS;2466068;INIARMS2_7U.jpg;0;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,571;0;0;0;0;0;0;0;0;0;0;5,715;51,429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,428;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;M;O;8;D;INIARMS;2466069;INIARMS2_8D.jpg;0;12,499;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;3,125;0;0;0;0;0;0;21,876;0;0;0;0;0;0;0;0;0;9,374;0;0;0;12,499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;T;C;8;U;INIARMS;2466070;INIARMS2_8U.jpg;0;44,445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;5,555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,779;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;T;C;9;D;INIARMS;2466071;INIARMS2_9D.jpg;0;22,222;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;5,556;0;0;0;0;0;0;0;0;0;27,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0
-21,103883;55,235917;4;ETE;OUI;La Saline;Sanctuaire N;NA;INIARMS2;SALA;SALA1E;2;T;O;9;U;INIARMS;2466072;INIARMS2_9U.jpg;2,564;10,256;2,564;15,385;0;5,129;7,692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,564;10,256;2,564;0;0;0;0;0;0;0;0;2,564;0;0;0;2,564;0;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,769;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;T;O;10;D;INIARMS;2466092;INIARMS3_10D.jpg;0;0;0;5;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;2,5;25;0;2,5;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,499;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;O;1;U;INIARMS;2466075;INIARMS3_1U.jpg;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,949;7,692;12,821;0;0;0;0;0;0;0;0;25,641;0;0;0;2,564;0;5,128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,641;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;O;2;D;INIARMS;2466076;INIARMS3_2D.jpg;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,499;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,501;12,499;2,501;0;0;0;0;0;0;0;0;37,499;0;0;0;2,501;0;2,501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,499;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;C;2;U;INIARMS;2466077;INIARMS3_2U.jpg;0;25,928;0;0;0;3,703;0;0;0;0;0;0;0;0;0;0;0;0;0;3,703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,703;0;0;0;0;0;0;7,407;7,407;0;0;0;0;0;0;0;0;7,407;0;0;0;0;0;7,407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,334;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;B;C;3;D;INIARMS;2466078;INIARMS3_3D.jpg;0;16,129;0;0;0;3,226;12,903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,677;0;0;0;9,677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,71;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;3;U;INIARMS;2466079;INIARMS3_3U.jpg;2,702;2,702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,217;13,513;2,702;0;0;0;0;0;2,702;0;0;8,109;0;0;0;0;0;13,513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,027;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;4;D;INIARMS;2466080;INIARMS3_4D.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,564;2,564;2,564;0;0;10,256;0;0;0;0;2,564;51,282;0;0;0;5,128;2,564;0;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,949;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;C;4;U;INIARMS;2466081;INIARMS3_4U.jpg;5,883;5,883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,587;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;C;5;D;INIARMS;2466082;INIARMS3_5D.jpg;3,703;7,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,703;14,815;0;0;0;0;3,703;14,815;0;0;0;0;0;0;0;0;7,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,446;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;5;U;INIARMS;2466083;INIARMS3_5U.jpg;4,545;0;0;4,545;0;0;4,545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,273;0;0;0;0;0;0;0;0;0;6,818;18,182;0;0;0;2,273;0;0;0;0;0;27,273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,273;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;6;D;INIARMS;2466084;INIARMS3_6D.jpg;2,222;2,222;0;0;0;0;28,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;0;44,445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;C;6;U;INIARMS;2466085;INIARMS3_6U.jpg;0;15,789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,052;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;C;7;D;INIARMS;2466086;INIARMS3_7D.jpg;3,124;3,124;0;0;0;0;3,124;0;0;0;0;3,124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,502;0;0;0;3,124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,124;0;0;0;0;34,377;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;7;U;INIARMS;2466087;INIARMS3_7U.jpg;2,631;2,631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,421;0;0;0;0;0;0;0;0;0;0;0;2,631;0;0;0;0;0;0;0;0;0;2,631;26,317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,21;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;M;O;8;D;INIARMS;2466088;INIARMS3_8D.jpg;0;2,128;0;8,511;0;0;10,638;0;0;0;0;0;0;0;0;0;0;0;0;8,511;0;0;0;0;0;0;0;0;0;0;0;8,511;0;0;0;0;0;0;0;0;0;4,255;10,638;2,128;0;0;0;0;0;0;0;0;27,66;0;0;0;0;0;0;4,255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,638;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;T;C;8;U;INIARMS;2466089;INIARMS3_8U.jpg;0;6,25;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;6,25;18,749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,999;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;T;C;9;D;INIARMS;2466090;INIARMS3_9D.jpg;6,667;0;0;0;0;0;3,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,333;3,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,669;0;0;0;0;3,333;3,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,333;0;0;0;0;23,335;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS3;GILA;GILA1A;3;T;O;9;U;INIARMS;2466091;INIARMS3_9U.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;4,999;0;0;0;0;0;0;0;0;0;0;0;0;7,5;27,5;0;0;0;0;0;0;0;0;0;7,5;0;0;0;0;0;7,5;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,501;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS4;GILA;GILA1B;4;T;O;10;D;INIARMS;2466112;INIARMS4_10D.jpg;0;2,273;0;0;0;4,546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,546;0;0;0;0;9,09;4,546;4,546;0;0;2,273;0;0;0;0;0;31,818;0;0;0;0;0;0;0;0;0;0;0;0;0;4,546;0;0;0;0;0;0;0;0;0;0;0;0;0;4,546;0;0;0;0;0;0;0;0;0;0;0;20,455;0;0;0
-21,077183;55,215967;3,3;ETE;OUI;Saint-Gilles;Sanctuaire;NA;INIARMS4;GILA;GILA1B;4;B;O;1;U;INIARMS;2466094;INIARMS4_1U.jpg;5,264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,157;23,683;7,894;0;0;0;0;0;0;0;0;2,632;0;2,632;0;0;0;13,157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,58;0;0;0
